datetime,전자화배전반의 관리소 인입 전력량,히터1 전력 사용량,히터1 가스 사용량
2024-02-20 19:00:00,437.82,121.59,96.08
2024-02-20 20:00:00,433.58,93.0,61.75
2024-02-20 21:00:00,328.56,102.75,89.63
2024-02-20 22:00:00,315.19,119.12,86.38
2024-02-20 23:00:00,474.41,86.25,88.58
2024-02-21 00:00:00,482.15,85.41,58.68
2024-02-21 01:00:00,452.23,123.25,69.48
2024-02-21 02:00:00,392.35,134.96,78.95
2024-02-21 03:00:00,491.53,129.81,55.73
2024-02-21 04:00:00,410.78,122.89,62.78
2024-02-21 05:00:00,318.04,148.54,85.43
2024-02-21 06:00:00,329.19,136.02,53.03
2024-02-21 07:00:00,456.84,136.95,64.58
2024-02-21 08:00:00,368.48,96.06,81.88
2024-02-21 09:00:00,458.85,115.24,78.7
2024-02-21 10:00:00,339.51,113.85,90.35
2024-02-21 11:00:00,472.9,140.91,95.36
2024-02-21 12:00:00,415.43,128.34,97.33
2024-02-21 13:00:00,432.73,118.51,89.75
2024-02-21 14:00:00,349.62,129.16,60.84
2024-02-21 15:00:00,490.96,143.3,96.54
2024-02-21 16:00:00,439.1,142.64,61.45
2024-02-21 17:00:00,464.89,88.03,62.25
2024-02-21 18:00:00,343.43,144.61,54.13
2024-02-21 19:00:00,300.78,138.44,54.6
2024-02-21 20:00:00,389.7,115.39,81.38
2024-02-21 21:00:00,402.46,138.85,64.01
2024-02-21 22:00:00,303.73,96.67,88.96
2024-02-21 23:00:00,337.77,84.3,91.08
2024-02-22 00:00:00,328.05,119.4,61.0
2024-02-22 01:00:00,382.26,139.06,52.16
2024-02-22 02:00:00,350.21,106.89,57.49
2024-02-22 03:00:00,454.99,108.21,73.2
2024-02-22 04:00:00,448.85,131.76,72.85
2024-02-22 05:00:00,332.84,90.29,70.81
2024-02-22 06:00:00,421.38,106.17,77.12
2024-02-22 07:00:00,355.3,83.23,76.12
2024-02-22 08:00:00,334.64,101.66,83.25
2024-02-22 09:00:00,433.53,95.59,80.56
2024-02-22 10:00:00,389.09,89.35,53.92
2024-02-22 11:00:00,428.18,90.93,72.57
2024-02-22 12:00:00,357.96,140.74,64.47
2024-02-22 13:00:00,424.31,89.57,83.44
2024-02-22 14:00:00,450.05,118.29,85.45
2024-02-22 15:00:00,364.81,98.19,75.46
2024-02-22 16:00:00,450.56,100.99,74.69
2024-02-22 17:00:00,386.1,131.7,96.31
2024-02-22 18:00:00,329.25,148.11,87.15
2024-02-22 19:00:00,382.7,92.47,88.71
2024-02-22 20:00:00,473.47,141.06,65.36
2024-02-22 21:00:00,387.28,118.36,84.84
2024-02-22 22:00:00,357.94,88.16,84.6
2024-02-22 23:00:00,349.59,143.69,52.92
2024-02-23 00:00:00,421.42,86.51,88.95
2024-02-23 01:00:00,345.29,139.52,92.51
2024-02-23 02:00:00,456.5,139.86,69.6
2024-02-23 03:00:00,465.05,90.73,73.91
2024-02-23 04:00:00,414.83,112.15,88.27
2024-02-23 05:00:00,404.49,146.07,61.37
2024-02-23 06:00:00,456.96,113.88,65.8
2024-02-23 07:00:00,459.46,109.11,93.89
2024-02-23 08:00:00,317.74,96.9,61.5
2024-02-23 09:00:00,317.23,147.38,97.63
2024-02-23 10:00:00,314.55,107.31,89.72
2024-02-23 11:00:00,336.4,104.59,85.98
2024-02-23 12:00:00,311.41,99.31,99.4
2024-02-23 13:00:00,434.45,147.08,75.75
2024-02-23 14:00:00,344.61,141.78,68.54
2024-02-23 15:00:00,332.75,145.12,80.51
2024-02-23 16:00:00,496.23,145.84,55.45
2024-02-23 17:00:00,379.9,123.34,60.11
2024-02-23 18:00:00,404.15,126.3,92.01
2024-02-23 19:00:00,446.53,122.74,64.88
2024-02-23 20:00:00,349.99,115.8,61.27
2024-02-23 21:00:00,335.63,132.53,87.91
2024-02-23 22:00:00,458.62,133.4,96.08
2024-02-23 23:00:00,450.25,136.67,68.92
2024-02-24 00:00:00,385.65,98.16,51.67
2024-02-24 01:00:00,475.31,89.99,96.31
2024-02-24 02:00:00,475.65,119.92,94.92
2024-02-24 03:00:00,335.78,133.22,90.56
2024-02-24 04:00:00,482.67,98.42,67.84
2024-02-24 05:00:00,367.73,116.04,85.83
2024-02-24 06:00:00,353.39,143.24,90.75
2024-02-24 07:00:00,474.49,136.98,93.69
2024-02-24 08:00:00,385.58,141.78,63.4
2024-02-24 09:00:00,323.29,121.43,64.15
2024-02-24 10:00:00,310.86,121.54,56.4
2024-02-24 11:00:00,412.33,103.17,95.26
2024-02-24 12:00:00,443.42,139.95,89.3
2024-02-24 13:00:00,427.76,148.69,81.06
2024-02-24 14:00:00,366.03,95.59,65.43
2024-02-24 15:00:00,363.02,147.57,53.73
2024-02-24 16:00:00,499.61,103.46,85.98
2024-02-24 17:00:00,472.1,114.34,87.18
2024-02-24 18:00:00,426.14,121.92,61.53
2024-02-24 19:00:00,493.66,106.14,54.09
2024-02-24 20:00:00,390.71,110.88,76.14
2024-02-24 21:00:00,401.81,126.62,85.13
2024-02-24 22:00:00,475.08,143.79,59.35
2024-02-24 23:00:00,357.97,101.66,83.55
2024-02-25 00:00:00,302.68,103.56,62.98
2024-02-25 01:00:00,393.78,120.32,59.52
2024-02-25 02:00:00,310.53,129.85,66.91
2024-02-25 03:00:00,449.02,141.05,88.33
2024-02-25 04:00:00,355.46,88.89,55.54
2024-02-25 05:00:00,392.67,130.09,79.61
2024-02-25 06:00:00,474.79,128.59,62.09
2024-02-25 07:00:00,357.52,103.61,53.17
2024-02-25 08:00:00,382.19,132.39,61.3
2024-02-25 09:00:00,405.56,93.97,91.31
2024-02-25 10:00:00,470.88,144.3,68.28
2024-02-25 11:00:00,356.23,99.03,76.22
2024-02-25 12:00:00,420.57,121.62,52.55
2024-02-25 13:00:00,418.06,94.99,63.4
2024-02-25 14:00:00,457.38,104.57,81.24
2024-02-25 15:00:00,305.04,85.88,71.87
2024-02-25 16:00:00,413.78,81.24,80.31
2024-02-25 17:00:00,439.79,119.42,61.4
2024-02-25 18:00:00,422.17,89.83,58.31
2024-02-25 19:00:00,373.83,123.01,67.68
2024-02-25 20:00:00,442.26,141.43,89.24
2024-02-25 21:00:00,467.16,98.72,98.9
2024-02-25 22:00:00,441.08,114.22,71.16
2024-02-25 23:00:00,300.44,126.88,99.02
2024-02-26 00:00:00,416.27,95.61,52.6
2024-02-26 01:00:00,303.95,138.65,93.38
2024-02-26 02:00:00,341.98,120.03,67.53
2024-02-26 03:00:00,343.65,112.9,70.2
2024-02-26 04:00:00,397.67,135.39,52.88
2024-02-26 05:00:00,428.62,117.62,74.73
2024-02-26 06:00:00,424.44,133.07,98.63
2024-02-26 07:00:00,380.44,147.07,73.13
2024-02-26 08:00:00,463.37,122.41,50.12
2024-02-26 09:00:00,312.62,85.73,66.43
2024-02-26 10:00:00,388.36,113.91,80.98
2024-02-26 11:00:00,381.88,143.46,84.23
2024-02-26 12:00:00,468.27,104.93,76.08
2024-02-26 13:00:00,358.69,84.72,97.88
2024-02-26 14:00:00,336.26,81.66,86.38
2024-02-26 15:00:00,389.11,104.06,96.6
2024-02-26 16:00:00,312.59,84.65,54.59
2024-02-26 17:00:00,429.61,98.28,63.96
2024-02-26 18:00:00,356.84,87.4,77.73
2024-02-26 19:00:00,378.4,98.68,84.88
2024-02-26 20:00:00,370.31,124.54,98.12
2024-02-26 21:00:00,462.31,96.0,94.65
2024-02-26 22:00:00,397.08,94.22,56.24
2024-02-26 23:00:00,300.87,147.18,56.56
2024-02-27 00:00:00,417.81,120.02,80.97
2024-02-27 01:00:00,430.26,138.99,97.58
2024-02-27 02:00:00,477.37,115.24,62.39
2024-02-27 03:00:00,388.7,100.41,85.99
2024-02-27 04:00:00,483.88,123.09,59.15
2024-02-27 05:00:00,371.89,109.77,82.95
2024-02-27 06:00:00,335.72,82.16,88.22
2024-02-27 07:00:00,318.97,97.53,75.48
2024-02-27 08:00:00,472.88,141.96,97.52
2024-02-27 09:00:00,446.91,133.9,85.38
2024-02-27 10:00:00,449.52,117.61,57.33
2024-02-27 11:00:00,410.0,86.73,71.48
2024-02-27 12:00:00,455.09,97.75,81.58
2024-02-27 13:00:00,318.9,98.15,73.01
2024-02-27 14:00:00,376.68,135.18,98.68
2024-02-27 15:00:00,431.91,114.8,65.69
2024-02-27 16:00:00,489.8,97.33,74.65
2024-02-27 17:00:00,431.95,113.81,58.63
2024-02-27 18:00:00,449.93,134.82,87.76
2024-02-27 19:00:00,315.91,83.72,80.79
2024-02-27 20:00:00,449.49,144.31,85.34
2024-02-27 21:00:00,339.86,105.02,97.21
2024-02-27 22:00:00,473.28,80.53,92.17
2024-02-27 23:00:00,359.17,125.39,64.56
2024-02-28 00:00:00,438.06,125.78,81.85
2024-02-28 01:00:00,385.14,133.92,58.8
2024-02-28 02:00:00,308.92,97.88,60.91
2024-02-28 03:00:00,492.38,90.82,95.34
2024-02-28 04:00:00,319.47,133.46,71.63
2024-02-28 05:00:00,471.94,146.11,88.38
2024-02-28 06:00:00,331.57,144.16,61.06
2024-02-28 07:00:00,430.35,113.74,65.57
2024-02-28 08:00:00,472.97,143.93,99.22
2024-02-28 09:00:00,423.0,81.29,63.05
2024-02-28 10:00:00,410.73,138.04,60.26
2024-02-28 11:00:00,466.49,124.81,82.66
2024-02-28 12:00:00,444.42,114.49,95.92
2024-02-28 13:00:00,351.49,140.64,62.51
2024-02-28 14:00:00,424.58,137.06,86.02
2024-02-28 15:00:00,327.05,144.16,68.28
2024-02-28 16:00:00,340.64,149.64,74.84
2024-02-28 17:00:00,487.28,122.46,76.67
2024-02-28 18:00:00,303.33,96.25,82.11
2024-02-28 19:00:00,388.35,138.47,86.88
2024-02-28 20:00:00,334.38,103.82,62.22
2024-02-28 21:00:00,374.94,142.46,66.78
2024-02-28 22:00:00,445.61,87.62,51.39
2024-02-28 23:00:00,478.1,114.77,69.74
2024-02-29 00:00:00,346.6,138.89,85.19
2024-02-29 01:00:00,408.69,124.7,96.5
2024-02-29 02:00:00,332.97,88.57,69.92
2024-02-29 03:00:00,493.48,116.01,57.13
2024-02-29 04:00:00,460.58,96.91,79.17
2024-02-29 05:00:00,372.37,115.13,91.72
2024-02-29 06:00:00,380.39,110.62,61.02
2024-02-29 07:00:00,308.62,147.94,86.35
2024-02-29 08:00:00,333.64,127.93,64.89
2024-02-29 09:00:00,320.33,93.24,74.74
2024-02-29 10:00:00,460.92,146.81,51.94
2024-02-29 11:00:00,361.68,144.96,54.58
2024-02-29 12:00:00,336.15,111.5,90.74
2024-02-29 13:00:00,310.68,108.08,95.94
2024-02-29 14:00:00,330.22,98.44,52.29
2024-02-29 15:00:00,339.18,127.38,62.93
2024-02-29 16:00:00,416.6,143.4,99.68
2024-02-29 17:00:00,310.04,118.98,88.87
2024-02-29 18:00:00,440.57,125.0,89.54
2024-02-29 19:00:00,315.05,148.83,58.25
2024-02-29 20:00:00,359.88,86.48,74.17
2024-02-29 21:00:00,329.24,101.58,65.85
2024-02-29 22:00:00,489.61,139.54,82.62
2024-02-29 23:00:00,419.62,121.62,75.97
2024-03-01 00:00:00,430.67,121.65,58.64
2024-03-01 01:00:00,448.97,89.5,89.01
2024-03-01 02:00:00,385.1,130.83,50.72
2024-03-01 03:00:00,419.98,82.46,78.2
2024-03-01 04:00:00,387.79,119.53,96.42
2024-03-01 05:00:00,444.48,118.3,52.01
2024-03-01 06:00:00,378.29,123.75,68.38
2024-03-01 07:00:00,406.83,101.48,87.11
2024-03-01 08:00:00,343.46,106.35,52.37
2024-03-01 09:00:00,329.12,120.19,62.64
2024-03-01 10:00:00,419.58,124.82,68.68
2024-03-01 11:00:00,383.11,146.44,55.48
2024-03-01 12:00:00,322.99,83.95,78.32
2024-03-01 13:00:00,309.48,97.94,71.18
2024-03-01 14:00:00,376.39,139.69,76.04
2024-03-01 15:00:00,351.88,124.81,95.03
2024-03-01 16:00:00,305.53,118.4,60.13
2024-03-01 17:00:00,428.51,96.25,53.17
2024-03-01 18:00:00,472.32,106.04,64.02
2024-03-01 19:00:00,334.04,101.16,51.68
2024-03-01 20:00:00,438.77,141.61,99.86
2024-03-01 21:00:00,308.49,148.25,98.49
2024-03-01 22:00:00,379.86,119.94,98.92
2024-03-01 23:00:00,395.33,117.6,61.44
2024-03-02 00:00:00,340.65,112.39,77.32
2024-03-02 01:00:00,486.65,146.6,95.01
2024-03-02 02:00:00,361.12,146.59,84.54
2024-03-02 03:00:00,409.81,130.35,80.89
2024-03-02 04:00:00,494.79,82.56,89.38
2024-03-02 05:00:00,456.7,107.06,77.99
2024-03-02 06:00:00,388.23,126.39,68.33
2024-03-02 07:00:00,471.96,100.79,56.33
2024-03-02 08:00:00,389.24,126.68,98.26
2024-03-02 09:00:00,478.78,103.59,95.86
2024-03-02 10:00:00,337.33,111.65,82.82
2024-03-02 11:00:00,442.92,120.31,62.97
2024-03-02 12:00:00,477.06,122.38,74.16
2024-03-02 13:00:00,377.41,85.78,75.46
2024-03-02 14:00:00,384.67,119.16,91.53
2024-03-02 15:00:00,447.41,121.11,56.09
2024-03-02 16:00:00,361.82,109.13,54.82
2024-03-02 17:00:00,393.12,99.44,82.82
2024-03-02 18:00:00,473.36,130.27,90.28
2024-03-02 19:00:00,443.34,91.08,94.37
2024-03-02 20:00:00,362.82,98.86,94.81
2024-03-02 21:00:00,395.04,99.54,63.84
2024-03-02 22:00:00,385.59,91.78,67.48
2024-03-02 23:00:00,332.1,128.97,79.62
2024-03-03 00:00:00,482.27,149.42,67.87
2024-03-03 01:00:00,483.55,132.98,67.61
2024-03-03 02:00:00,428.02,133.08,51.63
2024-03-03 03:00:00,356.08,80.45,51.97
2024-03-03 04:00:00,391.48,148.77,94.49
2024-03-03 05:00:00,325.13,135.89,98.41
2024-03-03 06:00:00,338.77,100.78,81.95
2024-03-03 07:00:00,496.59,122.8,97.48
2024-03-03 08:00:00,486.27,144.78,89.59
2024-03-03 09:00:00,486.13,149.45,87.01
2024-03-03 10:00:00,444.49,88.63,66.66
2024-03-03 11:00:00,340.57,98.87,54.16
2024-03-03 12:00:00,368.84,88.54,75.06
2024-03-03 13:00:00,438.58,108.93,70.03
2024-03-03 14:00:00,319.95,119.75,53.5
2024-03-03 15:00:00,381.08,102.94,50.64
2024-03-03 16:00:00,449.95,81.82,74.12
2024-03-03 17:00:00,480.14,145.66,93.14
2024-03-03 18:00:00,396.86,119.99,84.67
2024-03-03 19:00:00,485.15,115.69,67.12
2024-03-03 20:00:00,473.3,96.54,54.87
2024-03-03 21:00:00,474.92,126.82,59.2
2024-03-03 22:00:00,391.21,80.28,93.98
2024-03-03 23:00:00,470.14,93.29,54.06
2024-03-04 00:00:00,467.56,91.33,89.72
2024-03-04 01:00:00,459.0,96.22,67.55
2024-03-04 02:00:00,310.91,134.82,96.05
2024-03-04 03:00:00,356.82,145.15,71.63
2024-03-04 04:00:00,496.78,138.21,60.85
2024-03-04 05:00:00,344.6,137.65,67.56
2024-03-04 06:00:00,411.99,100.15,98.96
2024-03-04 07:00:00,446.54,125.51,97.74
2024-03-04 08:00:00,448.84,88.93,93.0
2024-03-04 09:00:00,380.63,137.3,88.2
2024-03-04 10:00:00,306.74,128.79,77.17
2024-03-04 11:00:00,457.27,96.89,77.48
2024-03-04 12:00:00,434.59,89.5,58.28
2024-03-04 13:00:00,453.86,137.79,74.87
2024-03-04 14:00:00,402.94,81.19,69.12
2024-03-04 15:00:00,302.48,127.78,95.03
2024-03-04 16:00:00,365.67,107.31,72.4
2024-03-04 17:00:00,385.33,122.81,55.22
2024-03-04 18:00:00,435.44,115.1,85.02
2024-03-04 19:00:00,304.86,115.59,97.08
2024-03-04 20:00:00,407.39,96.43,70.68
2024-03-04 21:00:00,345.29,143.87,76.52
2024-03-04 22:00:00,438.54,141.19,78.89
2024-03-04 23:00:00,343.17,109.94,71.01
2024-03-05 00:00:00,321.56,125.52,52.52
2024-03-05 01:00:00,456.4,133.92,78.13
2024-03-05 02:00:00,342.98,86.74,57.74
2024-03-05 03:00:00,485.18,92.09,84.56
2024-03-05 04:00:00,314.8,104.25,72.7
2024-03-05 05:00:00,359.13,89.36,74.78
2024-03-05 06:00:00,315.05,81.0,61.43
2024-03-05 07:00:00,439.64,145.55,73.17
2024-03-05 08:00:00,433.93,148.2,50.85
2024-03-05 09:00:00,328.0,135.43,92.89
2024-03-05 10:00:00,473.8,148.71,70.13
2024-03-05 11:00:00,436.03,92.51,79.66
2024-03-05 12:00:00,487.47,90.56,59.47
2024-03-05 13:00:00,327.7,86.1,53.39
2024-03-05 14:00:00,464.57,134.4,97.98
2024-03-05 15:00:00,349.77,98.97,63.12
2024-03-05 16:00:00,363.11,95.72,92.54
2024-03-05 17:00:00,321.66,148.28,69.23
2024-03-05 18:00:00,328.75,146.87,60.91
2024-03-05 19:00:00,334.92,84.26,56.23
2024-03-05 20:00:00,365.39,88.23,82.2
2024-03-05 21:00:00,427.44,140.43,59.31
2024-03-05 22:00:00,363.54,87.52,82.16
2024-03-05 23:00:00,378.95,95.89,58.29
2024-03-06 00:00:00,417.69,136.86,77.56
2024-03-06 01:00:00,337.26,119.24,88.16
2024-03-06 02:00:00,303.44,99.67,93.75
2024-03-06 03:00:00,349.6,128.76,66.1
2024-03-06 04:00:00,467.03,87.58,64.14
2024-03-06 05:00:00,329.87,97.0,51.3
2024-03-06 06:00:00,357.04,113.49,73.28
2024-03-06 07:00:00,385.78,87.83,81.15
2024-03-06 08:00:00,367.72,141.2,96.92
2024-03-06 09:00:00,353.77,142.63,55.54
2024-03-06 10:00:00,488.35,145.78,71.07
2024-03-06 11:00:00,496.25,106.06,85.31
2024-03-06 12:00:00,316.64,138.33,74.97
2024-03-06 13:00:00,433.25,89.83,74.7
2024-03-06 14:00:00,395.81,86.01,60.18
2024-03-06 15:00:00,424.47,93.46,64.65
2024-03-06 16:00:00,494.51,80.44,56.54
2024-03-06 17:00:00,327.84,89.59,78.96
2024-03-06 18:00:00,457.83,81.13,57.14
2024-03-06 19:00:00,418.89,127.75,90.62
2024-03-06 20:00:00,442.87,118.79,56.86
2024-03-06 21:00:00,398.9,146.85,90.32
2024-03-06 22:00:00,310.31,114.72,70.65
2024-03-06 23:00:00,320.16,92.14,57.14
2024-03-07 00:00:00,304.31,141.48,61.16
2024-03-07 01:00:00,338.64,93.69,54.08
2024-03-07 02:00:00,368.62,107.53,94.46
2024-03-07 03:00:00,426.09,80.68,96.44
2024-03-07 04:00:00,332.04,113.2,94.05
2024-03-07 05:00:00,326.23,125.72,70.12
2024-03-07 06:00:00,393.7,109.52,71.25
2024-03-07 07:00:00,429.11,92.19,96.54
2024-03-07 08:00:00,332.37,109.89,60.9
2024-03-07 09:00:00,359.68,123.09,70.3
2024-03-07 10:00:00,347.13,99.83,99.3
2024-03-07 11:00:00,317.45,100.52,90.15
2024-03-07 12:00:00,456.74,124.53,61.51
2024-03-07 13:00:00,497.25,81.8,54.47
2024-03-07 14:00:00,486.9,132.52,86.73
2024-03-07 15:00:00,339.2,95.14,64.43
2024-03-07 16:00:00,336.17,95.07,79.46
2024-03-07 17:00:00,387.59,144.16,52.16
2024-03-07 18:00:00,339.75,136.56,92.27
2024-03-07 19:00:00,317.03,116.31,81.72
2024-03-07 20:00:00,416.4,126.31,51.22
2024-03-07 21:00:00,302.59,128.1,77.16
2024-03-07 22:00:00,324.2,113.9,66.53
2024-03-07 23:00:00,363.76,85.37,80.43
2024-03-08 00:00:00,444.74,130.56,96.02
2024-03-08 01:00:00,422.51,123.61,65.92
2024-03-08 02:00:00,497.89,142.98,50.93
2024-03-08 03:00:00,471.28,139.62,72.85
2024-03-08 04:00:00,402.31,113.93,99.9
2024-03-08 05:00:00,478.26,97.8,92.02
2024-03-08 06:00:00,430.06,141.83,89.05
2024-03-08 07:00:00,350.18,93.82,82.48
2024-03-08 08:00:00,332.95,107.74,96.44
2024-03-08 09:00:00,331.71,144.69,74.61
2024-03-08 10:00:00,320.66,98.06,81.85
2024-03-08 11:00:00,436.52,131.24,62.08
2024-03-08 12:00:00,481.3,128.54,91.01
2024-03-08 13:00:00,354.82,100.81,59.2
2024-03-08 14:00:00,320.77,124.71,92.75
2024-03-08 15:00:00,445.55,115.3,63.86
2024-03-08 16:00:00,332.32,100.85,51.47
2024-03-08 17:00:00,473.15,80.41,84.71
2024-03-08 18:00:00,495.81,116.21,80.59
2024-03-08 19:00:00,306.63,141.78,58.79
2024-03-08 20:00:00,334.07,114.81,55.28
2024-03-08 21:00:00,481.63,118.54,99.45
2024-03-08 22:00:00,309.99,137.12,67.49
2024-03-08 23:00:00,498.01,96.8,60.97
2024-03-09 00:00:00,330.39,91.69,60.72
2024-03-09 01:00:00,359.53,98.99,88.28
2024-03-09 02:00:00,323.79,98.26,70.83
2024-03-09 03:00:00,359.33,126.15,60.07
2024-03-09 04:00:00,307.08,118.44,57.11
2024-03-09 05:00:00,483.37,140.28,68.52
2024-03-09 06:00:00,377.61,100.78,84.58
2024-03-09 07:00:00,454.88,112.17,94.59
2024-03-09 08:00:00,447.77,115.96,86.76
2024-03-09 09:00:00,343.12,83.2,73.03
2024-03-09 10:00:00,327.85,149.47,75.75
2024-03-09 11:00:00,492.48,145.8,78.25
2024-03-09 12:00:00,448.57,107.08,97.31
2024-03-09 13:00:00,436.26,148.69,52.2
2024-03-09 14:00:00,483.96,99.47,85.8
2024-03-09 15:00:00,359.07,119.47,64.81
2024-03-09 16:00:00,424.31,118.01,64.35
2024-03-09 17:00:00,494.4,123.95,81.91
2024-03-09 18:00:00,462.86,135.3,90.98
2024-03-09 19:00:00,343.14,143.34,86.19
2024-03-09 20:00:00,485.74,103.44,56.75
2024-03-09 21:00:00,479.78,113.38,97.24
2024-03-09 22:00:00,431.5,87.78,95.46
2024-03-09 23:00:00,339.46,89.28,82.66
2024-03-10 00:00:00,371.3,84.32,66.29
2024-03-10 01:00:00,416.94,131.32,54.92
2024-03-10 02:00:00,481.36,120.57,59.12
2024-03-10 03:00:00,394.05,126.16,72.83
2024-03-10 04:00:00,343.17,84.71,84.39
2024-03-10 05:00:00,444.64,112.68,77.17
2024-03-10 06:00:00,407.58,87.18,81.91
2024-03-10 07:00:00,433.2,93.83,84.91
2024-03-10 08:00:00,309.94,145.72,84.77
2024-03-10 09:00:00,495.37,133.65,84.36
2024-03-10 10:00:00,426.9,83.13,81.85
2024-03-10 11:00:00,404.99,108.23,57.57
2024-03-10 12:00:00,481.24,126.96,82.56
2024-03-10 13:00:00,433.24,126.57,88.1
2024-03-10 14:00:00,446.49,114.55,85.37
2024-03-10 15:00:00,465.48,143.62,90.69
2024-03-10 16:00:00,473.09,123.18,79.17
2024-03-10 17:00:00,324.52,148.86,74.94
2024-03-10 18:00:00,398.07,127.69,72.95
2024-03-10 19:00:00,484.23,100.94,75.05
2024-03-10 20:00:00,455.39,105.49,95.71
2024-03-10 21:00:00,435.5,95.75,80.46
2024-03-10 22:00:00,345.94,132.7,52.16
2024-03-10 23:00:00,414.72,126.96,91.05
2024-03-11 00:00:00,319.51,149.43,70.64
2024-03-11 01:00:00,361.53,95.11,52.06
2024-03-11 02:00:00,311.71,100.52,59.89
2024-03-11 03:00:00,333.94,140.77,83.0
2024-03-11 04:00:00,479.19,128.94,89.51
2024-03-11 05:00:00,305.57,102.2,82.18
2024-03-11 06:00:00,475.06,139.03,94.32
2024-03-11 07:00:00,478.01,97.87,54.9
2024-03-11 08:00:00,413.17,80.13,53.38
2024-03-11 09:00:00,381.24,143.94,69.05
2024-03-11 10:00:00,371.66,89.65,75.94
2024-03-11 11:00:00,341.79,126.47,64.51
2024-03-11 12:00:00,332.42,143.42,95.46
2024-03-11 13:00:00,309.55,136.66,78.73
2024-03-11 14:00:00,464.71,121.36,68.03
2024-03-11 15:00:00,391.59,147.31,82.43
2024-03-11 16:00:00,473.86,101.59,84.92
2024-03-11 17:00:00,455.15,101.68,94.03
2024-03-11 18:00:00,321.88,149.55,92.62
2024-03-11 19:00:00,419.1,93.74,70.99
2024-03-11 20:00:00,365.6,101.76,53.81
2024-03-11 21:00:00,405.01,145.2,90.99
2024-03-11 22:00:00,437.99,145.7,56.08
2024-03-11 23:00:00,409.48,146.33,86.39
2024-03-12 00:00:00,442.81,97.14,83.33
2024-03-12 01:00:00,382.37,134.42,55.41
2024-03-12 02:00:00,499.6,133.88,65.94
2024-03-12 03:00:00,394.12,128.19,54.8
2024-03-12 04:00:00,320.68,147.24,96.85
2024-03-12 05:00:00,477.8,104.93,96.62
2024-03-12 06:00:00,407.18,145.23,84.49
2024-03-12 07:00:00,407.9,147.87,79.82
2024-03-12 08:00:00,439.41,95.17,86.76
2024-03-12 09:00:00,321.98,122.5,68.28
2024-03-12 10:00:00,493.99,146.56,91.52
2024-03-12 11:00:00,311.19,116.47,67.13
2024-03-12 12:00:00,353.77,89.78,73.62
2024-03-12 13:00:00,355.8,95.54,74.6
2024-03-12 14:00:00,498.44,145.55,50.39
2024-03-12 15:00:00,355.68,131.29,77.46
2024-03-12 16:00:00,335.54,100.79,96.99
2024-03-12 17:00:00,307.4,137.48,54.01
2024-03-12 18:00:00,461.06,140.27,71.13
2024-03-12 19:00:00,368.14,142.58,56.51
2024-03-12 20:00:00,422.54,103.1,92.58
2024-03-12 21:00:00,307.43,144.43,74.14
2024-03-12 22:00:00,306.34,131.75,72.14
2024-03-12 23:00:00,471.54,98.4,82.63
2024-03-13 00:00:00,372.08,138.12,66.58
2024-03-13 01:00:00,405.06,113.25,62.03
2024-03-13 02:00:00,398.45,101.51,83.91
2024-03-13 03:00:00,458.55,106.45,91.67
2024-03-13 04:00:00,374.41,95.74,53.79
2024-03-13 05:00:00,419.75,102.47,69.13
2024-03-13 06:00:00,311.99,111.53,69.03
2024-03-13 07:00:00,386.18,116.31,61.91
2024-03-13 08:00:00,332.26,110.41,78.23
2024-03-13 09:00:00,467.4,81.45,67.89
2024-03-13 10:00:00,463.84,124.61,51.34
2024-03-13 11:00:00,492.27,103.36,64.18
2024-03-13 12:00:00,384.45,107.62,74.45
2024-03-13 13:00:00,471.33,103.99,64.39
2024-03-13 14:00:00,331.19,118.24,57.18
2024-03-13 15:00:00,361.06,106.72,66.73
2024-03-13 16:00:00,467.14,124.45,95.1
2024-03-13 17:00:00,463.78,84.36,92.14
2024-03-13 18:00:00,378.83,126.5,60.28
2024-03-13 19:00:00,445.99,92.35,71.61
2024-03-13 20:00:00,329.44,148.39,70.81
2024-03-13 21:00:00,416.67,90.16,53.46
2024-03-13 22:00:00,494.23,103.52,53.93
2024-03-13 23:00:00,342.69,105.03,90.89
2024-03-14 00:00:00,375.72,138.88,89.0
2024-03-14 01:00:00,484.43,118.17,72.78
2024-03-14 02:00:00,367.14,92.89,97.78
2024-03-14 03:00:00,363.38,106.21,75.85
2024-03-14 04:00:00,423.13,80.52,85.85
2024-03-14 05:00:00,361.85,137.28,70.19
2024-03-14 06:00:00,439.99,141.46,93.7
2024-03-14 07:00:00,360.82,119.57,86.59
2024-03-14 08:00:00,331.2,100.43,68.78
2024-03-14 09:00:00,376.15,121.69,61.47
2024-03-14 10:00:00,379.63,120.2,92.63
2024-03-14 11:00:00,360.45,148.38,83.41
2024-03-14 12:00:00,466.38,121.56,76.33
2024-03-14 13:00:00,349.61,121.42,52.35
2024-03-14 14:00:00,485.54,127.67,51.9
2024-03-14 15:00:00,481.64,137.42,53.02
2024-03-14 16:00:00,415.89,121.4,59.32
2024-03-14 17:00:00,482.2,133.52,97.08
2024-03-14 18:00:00,463.44,140.44,79.79
2024-03-14 19:00:00,468.0,80.56,51.45
2024-03-14 20:00:00,335.31,80.59,73.17
2024-03-14 21:00:00,332.06,93.9,93.03
2024-03-14 22:00:00,459.76,95.09,69.07
2024-03-14 23:00:00,306.35,122.82,53.08
2024-03-15 00:00:00,376.61,123.65,74.76
